customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,segment
18008.0,69.0,23,19759.080000000013,3,5,5,Regular
14741.0,11.0,7,1713.0900000000004,5,4,4,Champions
14409.0,70.0,9,3427.2900000000027,3,5,5,Regular
15321.0,70.0,12,6709.729999999995,3,5,5,Regular
18242.0,71.0,8,3605.210000000003,3,5,5,Regular
17411.0,11.0,5,1425.3799999999999,5,4,4,Champions
18096.0,11.0,6,1657.8700000000026,5,4,4,Champions
16182.0,71.0,9,9971.65,3,5,5,Regular
14978.0,71.0,10,3112.189999999999,3,5,5,Regular
14859.0,12.0,5,1705.6399999999994,5,4,4,Champions
13064.0,12.0,6,1666.8400000000001,5,4,4,Champions
13232.0,12.0,7,1328.3500000000013,5,4,4,Champions
17819.0,71.0,12,6021.049999999999,3,5,5,Regular
13901.0,71.0,15,5676.340000000001,3,5,5,Regular
15827.0,72.0,28,3603.1400000000012,3,5,5,Regular
14577.0,12.0,7,1364.1500000000005,5,4,4,Champions
12455.0,72.0,10,5879.9500000000035,3,5,5,Regular
13149.0,13.0,4,1676.0599999999997,5,4,4,Champions
15186.0,13.0,5,1403.2000000000003,5,4,4,Champions
15674.0,72.0,13,6948.229999999999,3,5,5,Regular
17813.0,13.0,5,1698.0700000000015,5,4,4,Champions
13397.0,72.0,10,3191.8699999999994,3,5,5,Regular
17061.0,73.0,11,5232.229999999999,3,5,5,Regular
16668.0,14.0,13,862.4200000000004,5,5,3,Loyal Customers
14101.0,73.0,13,9961.93,3,5,5,Regular
18161.0,14.0,6,1803.1,5,4,4,Champions
14591.0,14.0,4,1320.210000000001,5,4,4,Champions
13555.0,73.0,13,8891.839999999993,3,5,5,Regular
14235.0,74.0,9,4717.99,3,5,5,Regular
12823.0,74.0,18,6501.5,3,5,5,Regular
15312.0,74.0,12,2930.19,3,5,5,Regular
17624.0,14.0,4,1568.6300000000006,5,4,4,Champions
15117.0,14.0,8,2485.97,5,4,4,Champions
12609.0,77.0,9,3435.86,3,5,5,Regular
14854.0,77.0,11,4303.0599999999995,3,5,5,Regular
15810.0,78.0,8,2999.039999999999,3,5,5,Regular
16735.0,78.0,14,6217.4100000000035,3,5,5,Regular
13579.0,14.0,5,1374.3399999999995,5,4,4,Champions
17873.0,79.0,18,6265.33,3,5,5,Regular
16928.0,79.0,29,3897.5299999999993,3,5,5,Regular
17848.0,80.0,30,3559.1099999999974,3,5,5,Regular
18094.0,81.0,13,6391.519999999997,3,5,5,Regular
17802.0,81.0,10,4946.219999999999,3,5,5,Regular
15410.0,83.0,10,4685.720000000005,3,5,5,Regular
14987.0,15.0,8,1550.6499999999999,5,4,4,Champions
15523.0,83.0,16,17259.190000000002,3,5,5,Regular
16709.0,84.0,14,9056.009999999995,3,5,5,Regular
17671.0,15.0,5,2009.16,5,4,4,Champions
13141.0,84.0,17,7656.0799999999945,3,5,5,Regular
18251.0,86.0,9,26278.860000000008,3,5,5,Regular
16745.0,86.0,17,7180.700000000005,3,5,5,Regular
15764.0,87.0,8,4503.08,3,5,5,Regular
16984.0,87.0,9,10350.529999999986,3,5,5,Regular
15673.0,87.0,9,6204.319999999996,3,5,5,Regular
16098.0,87.0,14,4010.7,3,5,5,Regular
14307.0,88.0,10,4287.92,3,5,5,Regular
13611.0,88.0,10,3297.930000000001,3,5,5,Regular
16209.0,88.0,9,4146.780000000002,3,5,5,Regular
17034.0,15.0,5,1276.4199999999996,5,4,4,Champions
15939.0,89.0,16,9060.389999999998,3,5,5,Regular
13644.0,15.0,4,2624.26,5,4,4,Champions
14837.0,89.0,9,3460.319999999998,3,5,5,Regular
13848.0,91.0,8,3015.0,3,5,5,Regular
18093.0,92.0,8,4452.709999999999,3,5,5,Regular
16400.0,94.0,9,3059.849999999999,3,5,5,Regular
17463.0,15.0,7,2535.2600000000007,5,4,4,Champions
13931.0,95.0,11,5257.3799999999965,3,5,5,Regular
16173.0,15.0,6,1418.3199999999993,5,4,4,Champions
12422.0,95.0,17,5231.7999999999965,3,5,5,Regular
17050.0,95.0,11,4648.590000000004,3,5,5,Regular
17774.0,96.0,9,3273.8299999999977,3,5,5,Regular
18260.0,172.0,23,9947.259999999997,3,5,5,Regular
15594.0,15.0,5,1771.7800000000002,5,4,4,Champions
18087.0,97.0,17,14761.519999999999,3,5,5,Regular
16660.0,15.0,7,1879.5500000000002,5,4,4,Champions
16456.0,98.0,13,6000.9400000000005,3,5,5,Regular
13631.0,99.0,11,3070.42,3,5,5,Regular
17759.0,16.0,5,1261.8800000000008,5,4,4,Champions
15814.0,16.0,6,2634.4400000000005,5,4,4,Champions
16180.0,99.0,13,16249.869999999995,3,5,5,Regular
15260.0,99.0,25,8767.729999999998,3,5,5,Regular
15625.0,103.0,9,3236.3999999999996,3,5,5,Regular
15569.0,103.0,10,3583.450000000001,3,5,5,Regular
16633.0,16.0,6,2883.1000000000004,5,4,4,Champions
15095.0,103.0,10,3141.6400000000012,3,5,5,Regular
15641.0,104.0,12,5345.549999999995,3,5,5,Regular
14210.0,105.0,16,5556.569999999994,3,5,5,Regular
17146.0,105.0,13,5852.639999999998,3,5,5,Regular
16503.0,106.0,11,3614.3399999999974,3,5,5,Regular
12775.0,16.0,7,1686.1200000000008,5,4,4,Champions
15812.0,106.0,12,5201.4699999999975,3,5,5,Regular
12586.0,16.0,4,2062.670000000001,5,4,4,Champions
13593.0,107.0,14,5493.289999999996,3,5,5,Regular
14045.0,108.0,16,10986.63,3,5,5,Regular
17083.0,108.0,9,4049.7900000000004,3,5,5,Regular
14364.0,108.0,8,3717.3499999999985,3,5,5,Regular
16550.0,108.0,18,8813.580000000002,3,5,5,Regular
15122.0,113.0,11,4487.270000000002,3,5,5,Regular
16066.0,16.0,5,1521.0400000000002,5,4,4,Champions
14336.0,16.0,4,1614.9100000000008,5,4,4,Champions
18073.0,113.0,12,3859.8200000000015,3,5,5,Regular
14912.0,16.0,6,1889.25,5,4,4,Champions
13027.0,113.0,19,17239.199999999997,3,5,5,Regular
15768.0,115.0,34,15308.889999999998,3,5,5,Regular
14020.0,16.0,4,1249.01,5,4,4,Champions
15002.0,115.0,9,4138.079999999998,3,5,5,Regular
14918.0,115.0,9,5955.810000000001,3,5,5,Regular
15581.0,120.0,38,7480.39999999999,3,5,5,Regular
13162.0,121.0,16,9275.489999999998,3,5,5,Regular
13869.0,122.0,10,7996.8699999999935,3,5,5,Regular
16369.0,17.0,7,2656.5600000000004,5,4,4,Champions
17085.0,122.0,28,7847.67,3,5,5,Regular
17073.0,17.0,4,1446.0900000000004,5,4,4,Champions
13082.0,125.0,21,7335.749999999998,3,5,5,Regular
17692.0,126.0,12,2975.800000000001,3,5,5,Regular
15116.0,17.0,4,1352.75,5,4,4,Champions
17457.0,126.0,14,5984.81,3,5,5,Regular
14344.0,126.0,20,2993.049999999997,3,5,5,Regular
15106.0,17.0,5,1422.5200000000004,5,4,4,Champions
14834.0,17.0,7,2206.1600000000003,5,4,4,Champions
12643.0,127.0,12,8304.82,3,5,5,Regular
13456.0,17.0,6,1766.72,5,4,4,Champions
18178.0,128.0,11,6103.739999999997,3,5,5,Regular
13722.0,131.0,10,5635.409999999997,3,5,5,Regular
18064.0,132.0,11,4481.83,3,5,5,Regular
13282.0,17.0,4,1313.1899999999996,5,4,4,Champions
17931.0,133.0,14,3402.239999999999,3,5,5,Regular
12853.0,134.0,11,3907.5000000000014,3,5,5,Regular
14297.0,17.0,4,1305.3300000000006,5,4,4,Champions
13037.0,137.0,12,3914.95,3,5,5,Regular
13802.0,138.0,19,26259.11000000002,3,5,5,Regular
14657.0,17.0,6,1450.1900000000012,5,4,4,Champions
12510.0,142.0,9,5178.019999999999,3,5,5,Regular
13564.0,143.0,37,16498.97000000003,3,5,5,Regular
14461.0,147.0,13,6676.909999999998,3,5,5,Regular
15182.0,153.0,11,2998.952,3,5,5,Regular
17204.0,174.0,9,5504.69,3,5,5,Regular
13291.0,155.0,11,3270.7899999999972,3,5,5,Regular
16919.0,155.0,24,4909.660000000002,3,5,5,Regular
12980.0,157.0,21,16245.779999999995,3,5,5,Regular
14016.0,161.0,11,11403.410000000005,3,5,5,Regular
16553.0,162.0,33,16584.009999999995,3,5,5,Regular
13929.0,168.0,11,3494.099999999999,3,5,5,Regular
15676.0,18.0,3,3435.7599999999984,5,3,5,Loyal Customers
14449.0,18.0,8,2230.9600000000005,5,4,4,Champions
15671.0,18.0,7,2657.1300000000006,5,4,4,Champions
16212.0,18.0,4,1293.7100000000003,5,4,4,Champions
14447.0,18.0,6,1711.7299999999993,5,4,4,Champions
16366.0,18.0,4,1548.13,5,4,4,Champions
12597.0,18.0,4,3811.220000000001,4,4,5,Champions
12349.0,18.0,4,4428.690000000003,4,4,5,Champions
12778.0,19.0,9,1775.680000000001,4,5,4,Champions
14502.0,19.0,11,2429.8299999999995,4,5,4,Champions
13988.0,19.0,8,4757.799999999999,4,4,5,Champions
15906.0,19.0,10,2530.1899999999987,4,5,4,Champions
13118.0,19.0,9,2415.410000000003,4,5,4,Champions
17621.0,20.0,6,3175.120000000001,4,4,5,Champions
13094.0,20.0,13,2209.44,4,5,4,Champions
17961.0,20.0,100,2866.74,4,5,4,Champions
12578.0,20.0,4,4642.45,4,4,5,Champions
14285.0,20.0,8,3284.4199999999996,4,4,5,Champions
14820.0,20.0,9,1274.7600000000002,4,5,4,Champions
12444.0,20.0,5,5005.460000000001,4,4,5,Champions
17888.0,20.0,25,1807.440000000001,4,5,4,Champions
15494.0,20.0,5,3702.6000000000026,4,4,5,Champions
16350.0,20.0,9,2253.8900000000003,4,5,4,Champions
13815.0,21.0,8,7475.740000000003,4,4,5,Champions
15983.0,21.0,8,3110.369999999999,4,4,5,Champions
13117.0,21.0,18,2255.66,4,5,4,Champions
12539.0,21.0,7,11214.750000000013,4,4,5,Champions
12449.0,21.0,6,4835.890000000002,4,4,5,Champions
15811.0,21.0,7,3486.1499999999983,4,4,5,Champions
15081.0,21.0,12,1854.5700000000008,4,5,4,Champions
16531.0,21.0,11,2298.3300000000017,4,5,4,Champions
12406.0,21.0,5,6390.359999999996,4,4,5,Champions
16638.0,22.0,15,2380.1300000000006,4,5,4,Champions
15489.0,22.0,8,2419.610000000001,4,5,4,Champions
17368.0,22.0,14,2758.2900000000004,4,5,4,Champions
12356.0,22.0,6,6371.729999999995,4,4,5,Champions
13285.0,22.0,6,3364.5899999999997,4,4,5,Champions
12753.0,22.0,6,21429.389999999996,4,4,5,Champions
16085.0,22.0,12,2341.03,4,5,4,Champions
16809.0,22.0,9,1727.4299999999987,4,5,4,Champions
13131.0,22.0,7,3313.77,4,4,5,Champions
17409.0,184.0,10,7793.510000000001,3,5,5,Regular
14867.0,185.0,16,2952.0600000000013,3,5,5,Regular
17451.0,0.0,7,1721.3999999999999,5,4,4,Champions
13410.0,23.0,9,2201.96,4,5,4,Champions
16833.0,0.0,6,2409.040000000001,5,4,4,Champions
14286.0,23.0,7,8479.760000000004,4,4,5,Champions
13860.0,0.0,5,1245.9000000000005,5,4,4,Champions
18259.0,24.0,7,3941.900000000001,4,4,5,Champions
16341.0,24.0,7,3850.79,4,4,5,Champions
12676.0,24.0,11,2843.0900000000006,4,5,4,Champions
15660.0,24.0,15,2603.690000000001,4,5,4,Champions
12374.0,24.0,4,2989.2200000000003,4,4,5,Champions
13692.0,24.0,5,3114.3999999999996,4,4,5,Champions
16688.0,0.0,4,1260.86,5,4,4,Champions
15050.0,24.0,5,4087.1900000000005,4,4,5,Champions
12518.0,0.0,5,2056.889999999999,5,4,4,Champions
14715.0,24.0,8,1825.4500000000007,4,5,4,Champions
17235.0,24.0,8,1562.98,4,5,4,Champions
17554.0,0.0,5,1952.4499999999998,5,4,4,Champions
13471.0,0.0,4,2501.840000000001,5,4,4,Champions
17720.0,25.0,10,2666.9100000000003,4,5,4,Champions
16303.0,25.0,7,7928.27,4,4,5,Champions
12865.0,25.0,4,3323.470000000001,4,4,5,Champions
13700.0,25.0,13,2596.969999999999,4,5,4,Champions
14719.0,1.0,5,1581.84,5,4,4,Champions
13984.0,26.0,12,1893.8,4,5,4,Champions
17790.0,26.0,20,2779.4100000000017,4,5,4,Champions
15453.0,1.0,7,1371.7700000000007,5,4,4,Champions
16560.0,26.0,8,3048.3799999999974,4,4,5,Champions
13895.0,27.0,6,4008.519999999999,4,4,5,Champions
16332.0,27.0,11,2000.0100000000018,4,5,4,Champions
13924.0,1.0,6,1838.8500000000004,5,4,4,Champions
17434.0,1.0,7,2373.82,5,4,4,Champions
14904.0,1.0,4,1630.4899999999993,5,4,4,Champions
12480.0,27.0,7,5464.850000000001,4,4,5,Champions
14748.0,28.0,10,2681.9000000000015,4,5,4,Champions
12599.0,28.0,13,2296.7200000000003,4,5,4,Champions
16907.0,28.0,9,1470.8900000000026,4,5,4,Champions
16434.0,28.0,12,2673.69,4,5,4,Champions
12473.0,28.0,5,3928.0499999999997,4,4,5,Champions
15701.0,1.0,4,1529.0,5,4,4,Champions
12589.0,28.0,8,4695.659999999999,4,4,5,Champions
14251.0,1.0,5,2879.7,5,4,4,Champions
14226.0,28.0,6,2985.129999999999,4,4,5,Champions
17856.0,1.0,4,1418.0300000000002,5,4,4,Champions
17097.0,1.0,9,1143.3600000000004,5,5,3,Loyal Customers
18210.0,1.0,7,2768.8299999999995,5,4,4,Champions
18135.0,28.0,10,1249.62,4,5,4,Champions
17162.0,28.0,10,1715.4599999999994,4,5,4,Champions
12783.0,1.0,6,2225.9099999999994,5,4,4,Champions
15214.0,1.0,8,1661.44,5,4,4,Champions
14035.0,28.0,9,2794.749999999999,4,5,4,Champions
15237.0,1.0,4,1412.3200000000006,5,4,4,Champions
18236.0,29.0,12,1795.3500000000001,4,5,4,Champions
17702.0,29.0,6,3144.04,4,4,5,Champions
16996.0,29.0,9,2123.61,4,5,4,Champions
15485.0,29.0,7,4810.919999999998,4,4,5,Champions
12912.0,2.0,5,1662.3,5,4,4,Champions
17867.0,29.0,15,1582.0500000000006,4,5,4,Champions
16201.0,2.0,5,2112.119999999999,5,4,4,Champions
15140.0,51.0,8,3243.6900000000005,4,4,5,Champions
15822.0,2.0,6,1840.0599999999995,5,4,4,Champions
12849.0,30.0,6,3042.4700000000007,4,4,5,Champions
14216.0,2.0,5,2150.04,5,4,4,Champions
16880.0,30.0,8,1813.2100000000007,4,5,4,Champions
13623.0,30.0,10,2533.0599999999986,4,5,4,Champions
13695.0,30.0,16,2770.7299999999987,4,5,4,Champions
16000.0,2.0,3,12393.7,5,3,5,Loyal Customers
16569.0,2.0,5,1455.23,5,4,4,Champions
13743.0,2.0,7,1341.5999999999997,5,4,4,Champions
18177.0,30.0,9,2216.3199999999993,4,5,4,Champions
13643.0,30.0,10,2156.77,4,5,4,Champions
14708.0,2.0,5,1793.2199999999998,5,4,4,Champions
17515.0,30.0,9,1602.510000000002,4,5,4,Champions
13949.0,2.0,6,2427.3199999999983,5,4,4,Champions
13507.0,2.0,4,2479.1599999999994,5,4,4,Champions
14700.0,31.0,5,3076.0599999999986,4,4,5,Champions
17289.0,31.0,9,2041.8000000000018,4,5,4,Champions
14524.0,31.0,13,2909.8599999999997,4,5,4,Champions
18036.0,31.0,11,1545.4900000000002,4,5,4,Champions
14083.0,3.0,11,1082.1900000000003,5,5,3,Loyal Customers
14623.0,31.0,10,2016.98,4,5,4,Champions
15932.0,3.0,8,2495.870000000001,5,4,4,Champions
17481.0,3.0,4,1255.5900000000006,5,4,4,Champions
16379.0,3.0,4,2157.4,5,4,4,Champions
16732.0,31.0,4,4387.6399999999985,4,4,5,Champions
13329.0,31.0,8,4808.77,4,4,5,Champions
16949.0,3.0,6,1286.27,5,4,4,Champions
16790.0,3.0,6,1545.6199999999994,5,4,4,Champions
18170.0,32.0,9,2877.9999999999986,4,5,4,Champions
16620.0,3.0,6,1758.93,5,4,4,Champions
16053.0,32.0,6,3634.8400000000033,4,4,5,Champions
16910.0,3.0,8,1508.9600000000014,5,4,4,Champions
17666.0,3.0,5,2047.8,5,4,4,Champions
13994.0,3.0,6,2274.14,5,4,4,Champions
14696.0,3.0,8,2473.2799999999997,5,4,4,Champions
17082.0,32.0,6,4732.030000000003,4,4,5,Champions
13523.0,32.0,6,4534.570000000003,4,4,5,Champions
14404.0,33.0,13,2724.1299999999997,4,5,4,Champions
13772.0,33.0,8,3100.020000000001,4,4,5,Champions
16012.0,34.0,5,2978.5899999999992,4,4,5,Champions
12352.0,35.0,10,2849.840000000002,4,5,4,Champions
17290.0,3.0,8,1487.9600000000005,5,4,4,Champions
17193.0,35.0,9,2310.04,4,5,4,Champions
17634.0,35.0,9,2358.5900000000033,4,5,4,Champions
15157.0,3.0,5,2654.109999999999,5,4,4,Champions
17351.0,35.0,12,1988.2300000000002,4,5,4,Champions
15605.0,35.0,9,1741.9499999999998,4,5,4,Champions
15621.0,3.0,4,1293.0300000000002,5,4,4,Champions
13728.0,36.0,16,2855.170000000003,4,5,4,Champions
14121.0,3.0,4,2780.15,5,4,4,Champions
16929.0,3.0,7,1295.3900000000006,5,4,4,Champions
16221.0,36.0,9,2019.9200000000003,4,5,4,Champions
17744.0,3.0,7,2649.139999999999,5,4,4,Champions
14931.0,4.0,5,1257.68,5,4,4,Champions
15227.0,36.0,9,2488.49,4,5,4,Champions
15065.0,37.0,5,3326.8599999999997,4,4,5,Champions
12724.0,4.0,7,2317.52,5,4,4,Champions
13736.0,4.0,7,2752.4699999999957,5,4,4,Champions
17966.0,37.0,10,1963.9200000000003,4,5,4,Champions
16043.0,37.0,8,1856.5900000000004,4,5,4,Champions
17131.0,4.0,5,2463.1700000000005,5,4,4,Champions
14075.0,4.0,6,1734.8700000000001,5,4,4,Champions
12830.0,37.0,6,6814.640000000001,4,4,5,Champions
13630.0,4.0,7,2031.7800000000002,5,4,4,Champions
13477.0,37.0,11,2819.1700000000023,4,5,4,Champions
17827.0,4.0,6,2376.170000000001,5,4,4,Champions
17006.0,4.0,8,1635.2699999999995,5,4,4,Champions
16308.0,37.0,7,5120.0,4,4,5,Champions
12381.0,4.0,5,1845.3100000000009,5,4,4,Champions
13461.0,38.0,6,4160.000000000002,4,4,5,Champions
18180.0,4.0,6,1843.7500000000002,5,4,4,Champions
15974.0,38.0,7,3442.150000000001,4,4,5,Champions
16500.0,4.0,9,843.91,5,5,3,Loyal Customers
13417.0,4.0,6,1669.4900000000005,5,4,4,Champions
12909.0,39.0,8,3103.1900000000005,4,4,5,Champions
13808.0,5.0,5,1747.6600000000003,5,4,4,Champions
18168.0,175.0,16,3435.500000000001,3,5,5,Regular
15220.0,51.0,6,1778.9599999999994,4,4,4,Champions
13206.0,399.0,13,8308.189999999995,2,5,5,At Risk
17307.0,394.0,11,3999.8900000000003,2,5,5,At Risk
14134.0,382.0,15,11123.349999999997,2,5,5,At Risk
13542.0,376.0,17,3959.4899999999934,2,5,5,At Risk
16754.0,371.0,29,65500.07000000001,2,5,5,At Risk
17850.0,371.0,155,51208.86999999967,2,5,5,At Risk
16858.0,368.0,10,4292.589999999998,2,5,5,At Risk
16125.0,366.0,14,4292.349999999997,2,5,5,At Risk
16351.0,332.0,13,3330.0299999999966,2,5,5,At Risk
17406.0,332.0,13,4186.949999999998,2,5,5,At Risk
12872.0,326.0,12,3283.9599999999973,2,5,5,At Risk
12346.0,325.0,12,77556.46,2,5,5,At Risk
15222.0,318.0,11,3550.9099999999985,2,5,5,At Risk
15808.0,305.0,21,17180.250000000047,2,5,5,At Risk
14081.0,301.0,10,4867.569999999981,2,5,5,At Risk
13044.0,290.0,11,4848.050000000002,2,5,5,At Risk
13715.0,280.0,17,8153.039999999993,2,5,5,At Risk
12755.0,280.0,11,5236.259999999999,2,5,5,At Risk
13093.0,275.0,55,54144.25000000009,2,5,5,At Risk
17230.0,263.0,18,9388.489999999998,2,5,5,At Risk
14465.0,246.0,11,3925.849999999997,2,5,5,At Risk
14532.0,235.0,11,3845.7799999999993,2,5,5,At Risk
13485.0,232.0,11,3019.2199999999993,2,5,5,At Risk
14770.0,231.0,8,3637.64,2,5,5,At Risk
17646.0,218.0,12,3898.789999999999,2,5,5,At Risk
13952.0,217.0,14,12823.521000000002,2,5,5,At Risk
15079.0,212.0,11,3625.4000000000033,2,5,5,At Risk
13659.0,205.0,12,4884.679999999993,2,5,5,At Risk
17504.0,205.0,18,9490.169999999998,2,5,5,At Risk
14828.0,196.0,13,9839.459999999997,2,5,5,At Risk
14740.0,196.0,11,4161.06,2,5,5,At Risk
14625.0,195.0,11,4497.879999999997,2,5,5,At Risk
18231.0,191.0,28,6854.170000000002,2,5,5,At Risk
12468.0,187.0,5,3670.7400000000007,3,4,5,Regular
16883.0,186.0,19,2246.06,3,5,4,Regular
12868.0,185.0,8,2043.7600000000007,3,5,4,Regular
14573.0,179.0,13,2163.120000000003,3,5,4,Regular
17897.0,172.0,9,2099.890000000001,3,5,4,Regular
16320.0,171.0,6,5628.989999999998,3,4,5,Regular
15379.0,168.0,8,4877.840000000002,3,4,5,Regular
15665.0,167.0,5,3987.070000000001,3,4,5,Regular
17969.0,165.0,20,2354.290000000001,3,5,4,Regular
12424.0,162.0,4,3340.029999999999,3,4,5,Regular
13085.0,157.0,8,2433.2800000000007,3,5,4,Regular
13253.0,156.0,4,2951.109999999999,3,4,5,Regular
17126.0,151.0,9,2016.4300000000035,3,5,4,Regular
15265.0,150.0,4,3345.6400000000017,3,4,5,Regular
14548.0,150.0,9,2541.2900000000004,3,5,4,Regular
15716.0,145.0,11,2485.2599999999998,3,5,4,Regular
12840.0,143.0,7,4041.9700000000016,3,4,5,Regular
15623.0,140.0,8,2437.050000000001,3,5,4,Regular
15704.0,139.0,6,3734.6600000000017,3,4,5,Regular
12916.0,138.0,7,4479.7300000000005,3,4,5,Regular
14692.0,136.0,12,1715.1399999999996,3,5,4,Regular
15372.0,136.0,8,6017.059999999999,3,4,5,Regular
15245.0,133.0,8,4610.84,3,4,5,Regular
17553.0,129.0,4,3757.6,3,4,5,Regular
17353.0,128.0,4,3242.0,3,4,5,Regular
12917.0,127.0,6,4359.200000000001,3,4,5,Regular
17723.0,126.0,7,3378.4,3,4,5,Regular
17400.0,125.0,8,4623.280000000004,3,4,5,Regular
17994.0,121.0,11,2270.030000000002,3,5,4,Regular
16045.0,119.0,8,3434.9299999999994,3,4,5,Regular
14855.0,118.0,7,6520.300000000001,3,4,5,Regular
13799.0,116.0,9,2803.57,3,5,4,Regular
12758.0,116.0,7,9903.239999999994,3,4,5,Regular
15480.0,115.0,5,6279.000000000001,3,4,5,Regular
17742.0,112.0,11,2098.48,3,5,4,Regular
16419.0,112.0,8,1463.7000000000003,3,5,4,Regular
14745.0,112.0,12,2551.410000000001,3,5,4,Regular
14566.0,110.0,4,4092.0,3,4,5,Regular
14224.0,109.0,9,1841.7100000000019,3,5,4,Regular
14930.0,108.0,6,5236.73,3,4,5,Regular
17268.0,107.0,11,1733.8900000000003,3,5,4,Regular
13425.0,107.0,5,3390.4300000000003,3,4,5,Regular
12649.0,106.0,8,2294.65,3,5,4,Regular
14472.0,103.0,9,2118.7200000000007,3,5,4,Regular
14078.0,101.0,9,1553.4700000000005,3,5,4,Regular
15596.0,100.0,9,2727.72,3,5,4,Regular
17588.0,99.0,7,2939.5499999999997,3,4,5,Regular
17722.0,95.0,5,3520.2199999999984,3,4,5,Regular
14565.0,95.0,5,3859.220000000002,3,4,5,Regular
13748.0,95.0,9,2064.350000000001,3,5,4,Regular
12502.0,95.0,5,3723.8700000000003,3,4,5,Regular
13851.0,95.0,8,4606.460000000001,3,4,5,Regular
15491.0,94.0,6,3100.0900000000006,3,4,5,Regular
17560.0,94.0,8,1895.8,3,5,4,Regular
16172.0,94.0,8,1884.5500000000002,3,5,4,Regular
17460.0,93.0,16,2157.9700000000016,3,5,4,Regular
15885.0,92.0,15,1951.82,3,5,4,Regular
14414.0,91.0,8,2399.330000000001,3,5,4,Regular
13249.0,91.0,9,1608.9300000000005,3,5,4,Regular
16027.0,91.0,15,2048.3600000000006,3,5,4,Regular
14410.0,91.0,11,2631.900000000001,3,5,4,Regular
14915.0,90.0,11,1811.2500000000005,3,5,4,Regular
13124.0,89.0,4,4641.659999999996,3,4,5,Regular
12635.0,89.0,4,2930.410000000002,3,4,5,Regular
15980.0,88.0,7,6543.680000000001,3,4,5,Regular
12924.0,87.0,12,2469.3999999999996,3,5,4,Regular
17640.0,86.0,6,3168.9400000000005,3,4,5,Regular
13662.0,85.0,11,2233.609999999999,3,5,4,Regular
14177.0,85.0,13,2209.6900000000023,3,5,4,Regular
13562.0,81.0,8,4838.180000000005,3,4,5,Regular
14934.0,81.0,5,3503.4999999999995,3,4,5,Regular
18194.0,81.0,6,4162.040000000001,3,4,5,Regular
13334.0,81.0,5,6201.799999999997,3,4,5,Regular
12435.0,79.0,6,13925.930000000006,3,4,5,Regular
16584.0,79.0,5,3156.169999999999,3,4,5,Regular
12409.0,78.0,7,23419.29,3,4,5,Regular
17027.0,78.0,9,1310.630000000001,3,5,4,Regular
12854.0,78.0,7,2970.969999999999,3,4,5,Regular
17388.0,77.0,11,2675.3700000000003,3,5,4,Regular
17311.0,77.0,6,3566.5600000000013,3,4,5,Regular
14147.0,77.0,9,2590.2000000000003,3,5,4,Regular
14038.0,77.0,5,3069.8800000000006,3,4,5,Regular
15067.0,77.0,5,3862.880000000002,3,4,5,Regular
16266.0,73.0,14,1757.9500000000019,3,5,4,Regular
17591.0,72.0,8,2339.32,3,5,4,Regular
15841.0,72.0,9,2742.409999999999,3,5,4,Regular
13505.0,72.0,4,4393.63,3,4,5,Regular
13979.0,72.0,7,3379.9300000000007,3,4,5,Regular
17894.0,71.0,18,2304.5800000000013,3,5,4,Regular
14609.0,71.0,10,1486.2,3,5,4,Regular
16101.0,70.0,4,3229.1600000000008,3,4,5,Regular
13764.0,70.0,6,2919.620000000002,3,4,5,Regular
14916.0,70.0,8,3042.9500000000025,3,4,5,Regular
13092.0,70.0,12,2140.2800000000007,3,5,4,Regular
16233.0,70.0,9,1818.3100000000006,3,5,4,Regular
17905.0,70.0,13,2178.870000000001,3,5,4,Regular
15834.0,69.0,7,3764.3899999999967,3,4,5,Regular
15164.0,68.0,9,2028.1100000000013,3,5,4,Regular
18116.0,67.0,13,2134.490000000003,3,5,4,Regular
13635.0,67.0,4,2999.1599999999985,3,4,5,Regular
14651.0,66.0,9,2025.5200000000016,3,5,4,Regular
16253.0,66.0,7,7272.199999999997,3,4,5,Regular
13431.0,66.0,8,3316.2400000000025,3,4,5,Regular
15228.0,65.0,6,5580.270000000003,3,4,5,Regular
14462.0,65.0,12,2242.810000000001,3,5,4,Regular
15757.0,65.0,6,2940.3599999999974,3,4,5,Regular
15416.0,64.0,7,4572.8200000000015,3,4,5,Regular
17921.0,63.0,10,2394.3600000000024,3,5,4,Regular
13259.0,61.0,9,1402.5400000000031,3,5,4,Regular
16104.0,61.0,9,2774.460000000002,3,5,4,Regular
13373.0,60.0,6,7587.189999999994,3,4,5,Regular
14175.0,59.0,8,7678.879999999998,3,4,5,Regular
14857.0,59.0,7,3651.8510000000006,3,4,5,Regular
17552.0,59.0,12,2786.77,3,5,4,Regular
18171.0,58.0,9,2437.3099999999995,3,5,4,Regular
16120.0,58.0,6,2967.51,3,4,5,Regular
16086.0,58.0,10,2687.7300000000005,3,5,4,Regular
13919.0,58.0,4,1360.68,4,4,4,Champions
17190.0,58.0,7,1726.5700000000006,4,4,4,Champions
16394.0,56.0,5,1555.3400000000006,4,4,4,Champions
14421.0,56.0,6,2469.37,4,4,4,Champions
15272.0,56.0,6,2030.9500000000019,4,4,4,Champions
16239.0,56.0,6,1492.2,4,4,4,Champions
15620.0,56.0,4,1942.3600000000004,4,4,4,Champions
16224.0,56.0,5,1616.5399999999997,4,4,4,Champions
14555.0,56.0,6,2304.0299999999997,4,4,4,Champions
